"train_indices","barrio","cod_barrio","distrito","cod_distrito","longitud","latitud","precio.house.m2","sup.util","ref.hip.zona","dorm","banos","tipo.casa","inter.exter","ascensor","estado","antig","comercial","casco.historico","Ruidos_ext","Mal_olor","Poca_limp","Malas_comunic","Pocas_zonas","Delincuencia","M.30","CO","NO2","Nox","O3","SO2","PM10","Pobl.0_14_div_Poblac.Total","PoblJubilada_div_Poblac.Total","Inmigrantes.porc","ref.hip.zona ","radio","log.precio.house.m2"
"793","Casco Histórico de Vallecas","181","vallecas","18",-3.619266,40.381287,3067,70,2824,2,1,"piso","exterior","no","reformado",15,"0","0",0.41,0.58,0.45,0.07,0.53,0.52,"0",-0.59036651836042,-0.00346780999237247,-0.00366046363057954,0.239211657,-0.447724069851153,-0.215302946195947,16.3236733530746,11.5771084486625,9.57490304915067,"2824",7642.66582389872,8.02845516411425
"794","Niño Jesús","36","retiro","3",-3.673918,40.417286,6111,135,4559,3,2,"piso","exterior","si","buen_estado",21.3681055987701,"1","1",0.35,0.2,0.25,0.04,0.1,0.26,"0",0.579151262297036,0.0265704532333367,0.00422367242966975,-0.327327364,0.354288395647016,-0.0409986976095204,11.4343101904508,21.3085529446878,6.06361267736289,"4559",1763.1786013584,8.71784570489492
"795","Imperial","21","arganzuela","2",-3.720764,40.412276,3356,59,3524,2,1,"piso","interior","si","reformado",30,"1","1",0.39,0.31,0.49,0.22,0.28,0.33,"0",0.00190410427388336,0.122478368661203,0.0669636102956514,0.72370344,-0.356333132315935,0.0857417113821653,12.4059736305031,16.4637662379734,12.0677702549483,"3524",2340.43478340934,8.1185050675871
"796","Pacífico","31","retiro","3",-3.676198,40.40733,5011,84,5000,3,2,"piso","exterior","si","buen_estado",25,"1","1",0.38,0.27,0.37,0.02,0.32,0.26,"0",0.686665270916386,-0.00346780999237247,-0.00366046363057954,-0.037270066,-0.106905148318406,0.0778459735213421,11.4343101904508,21.3085529446878,6.06361267736289,"5000",2029.8627932223,8.51939077495972
"799","Delicias","25","arganzuela","2",-3.69278,40.397058,3158,84,3388,3,2,"piso","exterior","si","buen_estado",40,"1","1",0.47,0.44,0.58,0.09,0.42,0.55,"0",1.28380390862452,0.0855619765482266,0.511804904132424,0.058446289,-0.687008893320352,0.538821881747645,12.4059736305031,16.4637662379734,12.0677702549483,"3388",2447.43919820064,8.05769419481559
"800","Goya","42","salamanca","4",-3.671494,40.424801,5857,70,5030,1,1,"piso","exterior","si","reformado",30,"1","1",0.37,0.26,0.33,0.01,0.38,0.19,"0",0.440913417946506,-0.26052096183947,-0.279172300141781,-0.250631444,0.530709491281715,-0.161413497901966,10.8508323139206,22.4451037773467,8.57455680888883,"5030",2061.88526227888,8.67539280608978
"801","Castilla","56","chamartin","5",-3.681493,40.471176,5454,293,4524,6,2,"chalet","exterior","no","a_reformar",30,"1","1",0.5,0.25,0.3,0.15,0.41,0.25,"0",-0.166899075266144,-0.045851668627264,0.16336729500279,-0.312996328,0.143347481225128,-0.152529858549243,12.6403244799163,20.7824152819573,13.4305900824284,"4524",5913.39307240463,8.60410456340553
"802","Concepción","154","ciudad_lineal","15",-3.646152,40.442897,3333,110,3331,3,1,"piso","exterior","si","buen_estado",30,"0","0",0.42,0.25,0.4,0.07,0.19,0.36,"0",-0.79260992782469,-0.524520638834192,-0.433682841346006,0.059829151,-0.535652328936339,-0.431361633016591,12.6403244799163,20.7824152819573,13.4305900824284,"3331",4891.80006046994,8.11162807830774
"803","Pinar del Rey","164","hortaleza","16",-3.64774,40.480561,3210,90,3259,3,1,"piso","exterior","si","buen_estado",40,"1","0",0.36,0.17,0.39,0.18,0.3,0.27,"0",-0.268232992297045,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.557145677587497,-0.311561360455952,15.5469058171102,15.6252175325429,7.53242685105692,"3259",7919.61381103149,8.07402621612406
"804","Palacio","11","centro","1",-3.707095,40.421032,5357,50,4373,1,1,"piso","exterior","si","buen_estado",28.5889603130685,"1","1",0.43,0.29,0.43,0.06,0.36,0.45,"1",0.434784363654877,-0.952465793184644,-0.396286477926952,-0.171281609,0.518675020275868,0.352655398515183,8.89722566365522,16.2444144382421,18.5726018625499,"4373",1082.82695510423,8.58615939588096
"805","Abrantes","117","carabanchel","11",-3.727369,40.379505,2810,76,2439,2,2,"piso","exterior","si","excelente",8,"0","0",0.38,0.22,0.53,0.09,0.2,0.51,"0",0.0824480260871275,-0.00341338470455446,-0.00280533774354126,0.157712836,-0.241195968593055,-0.0522313260769806,13.431372167504,18.6782268954326,17.8368933701206,"2439",5200.67367965796,7.94093976232779
"806","Bellas Vistas","61","tetuan","6",-3.70501,40.454262,3250,75,3664,3,1,"piso","exterior","si","buen_estado",30,"0","0",0.4,0.23,0.46,0.03,0.5,0.46,"1",0.181209708571077,0.0676910840285743,0.0255454546363485,0.623226539,0.681954316062477,0.295467912899663,11.1810440577564,19.5566137701235,17.5599075693549,"3664",4023.22146140961,8.08641027532378
"807","Rejas","206","san_blas","20",-3.582809,40.445085,4000,38,3155,1,1,"piso","exterior","si","buen_estado",15,"0","0",0.38,0.21,0.32,0.51,0.3,0.28,"0",-0.448257345672247,-0.00346780999237247,-0.00366046363057954,0.073166421,-0.763150949401953,-0.29290986784967,15.7803097218604,16.9864075695667,9.82035623733057,"3155",9907.54459056974,8.29404964010203
"808","Casco Histórico de Vallecas","181","vallecas","18",-3.629225,40.377941,3118,68,2983,3,2,"piso","exterior","si","buen_estado",7.5,"0","0",0.41,0.58,0.45,0.07,0.53,0.52,"0",-0.613350274272146,-0.00346780999237247,-0.00366046363057954,0.059374885,-0.560741629860903,-0.264640006511174,16.3236733530746,11.5771084486625,9.57490304915067,"2983",7183.82229951608,8.04494704961772
"811","Puerta del Angel","102","latina","10",-3.728936,40.4133,3929,50,3056,1,1,"atico","exterior","no","buen_estado",40,"0","0",0.41,0.27,0.54,0.1,0.33,0.57,"0",-0.248826793170539,-0.00346780999237247,-0.00366046363057954,0.18500217,-0.462065804966038,-0.0297461680808335,11.6618606886501,21.8191401950297,13.9478008774786,"3056",2978.47611388236,8.27614021955846
"812","Palomeras Sureste","134","puente_vallecas","13",-3.640512,40.385885,2385,50,2550,1,1,"piso","exterior","no","buen_estado",30,"0","0",0.36,0.29,0.55,0.07,0.14,0.57,"0",-0.792554225705674,-0.0298640537442233,-0.0433267576093711,0.108509921,-0.651711739183751,-0.358578790454852,14.0851619218533,17.5324251570275,15.6513581858227,"2550",5883.21447813761,7.77695440332244
"813","Valdefuentes","166","hortaleza","16",-3.658855,40.50047,5300,116,4146,3,2,"piso","exterior","si","buen_estado",7.5,"1","0",0.33,0.42,0.44,0.66,0.36,0.31,"0",-0.271638654088029,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.599987582829161,-0.285791490873552,15.5469058171102,15.6252175325429,7.53242685105692,"4146",9561.19621214673,8.57546209954021
"814","Portazgo","135","puente_vallecas","13",-3.643752,40.396949,3125,90,3000,3,2,"piso","exterior","si","buen_estado",40,"0","0",0.38,0.27,0.52,0.08,0.27,0.55,"0",-0.456840368383329,-0.00703888344146701,-0.00902680478818116,-0.140365029,-0.374307644423788,-0.410102403537403,14.0851619218533,17.5324251570275,15.6513581858227,"3000",4960.07816816181,8.0471895621705
"815","San Isidro","113","carabanchel","11",-3.732909,40.398044,3375,35,2699,1,1,"piso","exterior","si","buen_estado",25,"0","0",0.43,0.3,0.53,0.18,0.33,0.61,"0",0.297250990005429,-0.513723289016857,-0.498551801649764,-0.182506507,0.163487290183419,-0.0335676007512631,13.431372167504,18.6782268954326,17.8368933701206,"2699",3998.28762547511,8.12415060330663
"816","Rosas","205","san_blas","20",-3.591971,40.443877,2481,84,2891,3,2,"atico","exterior","si","buen_estado",7.5,"0","0",0.36,0.18,0.32,0.39,0.19,0.29,"0",-0.428747967330097,-0.00346780999237247,-0.00366046363057954,-0.330206203,-0.906118575091492,-0.258373683668827,15.7803097218604,16.9864075695667,9.82035623733057,"2891",9126.50498987919,7.8164169836918
"817","Rejas","206","san_blas","20",-3.5741662,40.445624,4313,70,2901,1,1,"atico","exterior","si","buen_estado",5,"0","0",0.38,0.21,0.32,0.51,0.3,0.28,"0",-0.43669572031915,-0.00346780999237247,-0.00366046363057954,0.159701455,-0.689510067092275,-0.298349778291072,15.7803097218604,16.9864075695667,9.82035623733057,"2901",10626.4310320979,8.36938899664784
"818","Campamento","105","latina","10",-3.769147,40.39951,2885,140,2884,4,2,"piso","exterior","si","buen_estado",20,"0","0",0.36,0.21,0.44,0.27,0.22,0.37,"0",-0.26287109358263,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.66578706836857,-0.259441043809048,11.6618606886501,21.8191401950297,13.9478008774786,"2884",6680.88684565381,7.9672801789422
"819","Costillares","159","ciudad_lineal","15",-3.667038,40.468941,4417,213,5299,4,3,"atico","exterior","si","segunda_mano",7.5,"0","0",0.38,0.17,0.3,0.62,0.2,0.3,"0",-0.383836530940956,-0.00346780999237247,-0.00366046363057954,0.050775283,-0.0415626644378998,-0.345503251724179,12.6403244799163,20.7824152819573,13.4305900824284,"5299",6029.86735468867,8.39321601159653
"820","Pacífico","31","retiro","3",-3.673425,40.403758,3889,70,3694,2,2,"piso","exterior","si","buen_estado",19.0169700787484,"1","1",0.38,0.27,0.37,0.02,0.32,0.26,"0",0.561529695814896,-0.00346780999237247,-0.00366046363057954,0.040413045,-0.256390707621544,-0.00729075515026106,11.4343101904508,21.3085529446878,6.06361267736289,"3694",2469.85007952025,8.26590733415575
"821","Santa Eugenia","182","vallecas","18",-3.60755,40.380895,2052,85,2753,3,2,"piso","exterior","si","a_reformar",19.4885149169197,"0","0",0.34,0.72,0.32,0.3,0.15,0.51,"0",-0.641414115729859,0.065010394764084,0.00444348558144464,0.689336706,-0.350126746043649,-0.173110985753155,16.3236733530746,11.5771084486625,9.57490304915067,"2753",8511.83964308832,7.62657020629066
"823","Hispanoamérica","54","chamartin","5",-3.677094,40.456646,3663,80,5182,3,1,"piso","interior","si","a_reformar",30,"1","1",0.37,0.19,0.32,0.04,0.22,0.22,"0",-0.417613901757491,-0.261052465468947,-0.359380441484793,1.032339112,0.560458037526672,-0.179500778406905,12.6403244799163,20.7824152819573,13.4305900824284,"5182",4445.46854719111,8.20603776277881
"824","Hellín","202","san_blas","20",-3.618218,40.435569,4272,87,3028,3,2,"piso","exterior","si","buen_estado",3,"0","0",0.27,0.11,0.6,0.06,0.29,0.48,"0",-0.551258609937351,-0.00346780999237247,-0.00366046363057954,0.015927739,-0.858185054054364,-0.242641482782896,15.7803097218604,16.9864075695667,9.82035623733057,"3028",6730.25884675598,8.35983738064003
"825","Pueblo Nuevo","152","ciudad_lineal","15",-3.637569,40.429995,2941,60,2806,3,1,"piso","exterior","si","buen_estado",0,"0","0",0.38,0.23,0.45,0.18,0.35,0.51,"0",-0.428755736624438,-0.00346780999237247,-0.00366046363057954,0.057846902,-0.508842820429461,-0.39650712969337,12.6403244799163,20.7824152819573,13.4305900824284,"2806",4985.5650742124,7.986504938554
"826","Entrevías","131","puente_vallecas","13",-3.670335,40.381042,1875,92,2570,3,2,"piso","exterior","si","segunda_mano",15,"0","0",0.34,0.22,0.58,0.17,0.23,0.62,"0",-0.472039512681857,-0.00346780999237247,-0.00366046363057954,0.065937832,-0.752154556375991,-0.0719432810515829,14.0851619218533,17.5324251570275,15.6513581858227,"2570",4699.57200661725,7.53636393840451
"827","Argüelles","92","moncloa","9",-3.714066,40.424474,1540,104,2665,3,1,"piso","exterior","no","a_reformar",30,"0","0",0.37,0.24,0.28,0.05,0.05,0.33,"1",0.483807233783513,0.00385313195559646,0.529960206328356,0.037562964,0.238900970890918,0.245632168243806,14.2389070449109,18.7982210841953,8.04302415686803,"2665",1758.62543414423,7.33953769540767
"829","Fuente del Berro","43","salamanca","4",-3.664069,40.428427,3914,55,6260,0,1,"atico","exterior","si","nuevo-semin,",7.75421128675764,"1","1",0.38,0.24,0.42,0.02,0.17,0.26,"0",0.173942170177428,-0.391376434893678,-0.386609793704595,-0.322226317,0.162461557691757,-0.341434758538308,10.8508323139206,22.4451037773467,8.57455680888883,"6260",2792.04379379353,8.27231514795602
"833","Embajadores","12","centro","1",-3.700186,40.409694,3857,60,3258,3,1,"piso","exterior","no","buen_estado",30,"1","1",0.43,0.33,0.64,0.04,0.74,0.76,"0",0.822399215631918,0.0236177065474957,0.109630817042563,0.345157354,-0.134044497964887,0.466850247922407,8.89722566365522,16.2444144382421,18.5726018625499,"3258",1139.00043825745,8.25764495820823
"835","Zofío","126","usera","12",-3.714885,40.383646,3000,50,2665,2,1,"piso","exterior","si","reg,-mal",25,"0","0",0.32,0.19,0.38,0.22,0.08,0.45,"0",0.407473616860331,0.0155936087145557,0.295831063809277,0.329373486,-0.439769756661064,0.0601307733814082,14.7617732259595,17.6805558506683,20.543385107905,"2665",4294.87067694688,8.00636756765025
"836","Valdeacederas","65","tetuan","6",-3.70295,40.466376,3914,55,3059,2,2,"piso","exterior","si","buen_estado",5,"0","0",0.42,0.27,0.49,0.19,0.49,0.41,"0",-0.0288580118562041,-0.00346780999237247,-0.00366046363057954,0.07282013,0.0833100723476152,0.187547420989605,11.1810440577564,19.5566137701235,17.5599075693549,"3059",5321.10541929326,8.27231514795602
"837","Mirasierra","87","fuencarral","8",-3.725463,40.489754,2496,280,3511,5,4,"chalet","exterior","no","buen_estado",15,"0","0",0.23,0.09,0.3,0.4,0.15,0.39,"0",-0.223415217061535,-0.00346780999237247,-0.00366046363057954,0.212447321,-0.805212410863312,-0.091731656972188,14.2042185577595,16.9485824548359,7.08064473299875,"3511",8298.82403249156,7.82244472948932
"838","Almenara","64","tetuan","6",-3.689625,40.467764,3217,60,3758,2,1,"piso","exterior","no","buen_estado",30,"1","1",0.41,0.26,0.45,0.15,0.49,0.49,"0",-0.0240353355807113,-0.138383852681162,0.528021288333397,-0.479172477,0.328869570686583,0.00046578423038808,11.1810440577564,19.5566137701235,17.5599075693549,"3758",5444.7216261453,8.07620452723903
"839","Cuatro Caminos","62","tetuan","6",-3.699818,40.449592,3840,110,3734,3,2,"atico","exterior","si","buen_estado",15,"0","0",0.45,0.29,0.41,0.03,0.45,0.43,"1",0.432857523815424,0.249693503508725,0.100245151151526,0.45092523,1.09105234346253,0.324423738823928,11.1810440577564,19.5566137701235,17.5599075693549,"3734",3434.06595615185,8.25322764558177
"840","Acacias","22","arganzuela","2",-3.701452,40.406067,3953,35,3341,1,1,"piso","interior","si","buen_estado",24.209754132115,"1","1",0.42,0.35,0.48,0.14,0.24,0.4,"0",0.95829877259612,0.118706119151254,0.362234278680219,0.613028977,-0.407758752644348,0.437200057914011,12.4059736305031,16.4637662379734,12.0677702549483,"3341",1552.42006780751,8.28223006329669
"842","Embajadores","12","centro","1",-3.706491,40.412042,4643,122,3678,4,2,"piso","exterior","si","buen_estado",29.6631096265513,"1","1",0.43,0.33,0.64,0.04,0.74,0.76,"1",0.46250386516991,0.120108060973693,0.0578543840996292,0.679323016,-0.103155157047806,0.349359601669077,8.89722566365522,16.2444144382421,18.5726018625499,"3678",1271.07733257248,8.44311598801992
"843","Prosperidad","52","chamartin","5",-3.673747,40.441852,2656,140,3796,2,3,"duplex","exterior","si","buen_estado",25,"1","1",0.42,0.25,0.44,0.03,0.48,0.24,"0",0.0934949259854723,-0.00346780999237247,-0.00366046363057954,0.283583103,0.865699779579799,-0.181671820543901,12.6403244799163,20.7824152819573,13.4305900824284,"3796",3097.34696827723,7.88457651059632
"845","Palomeras Bajas","133","puente_vallecas","13",-3.656473,40.39196,1960,85,2610,3,1,"piso","exterior","no","a_reformar",35,"0","0",0.37,0.31,0.47,0.21,0.21,0.56,"0",-0.760978294674458,-0.261286595477346,-0.391091184245322,0.1194252,-0.680625917663552,-0.376072555641561,14.0851619218533,17.5324251570275,15.6513581858227,"2610",4416.54443139194,7.58069975222456
"846","Valverde","86","fuencarral","8",-3.671601,40.507486,4167,102,3945,3,2,"piso","exterior","si","buen_estado",2.5,"0","0",0.34,0.19,0.48,0.19,0.39,0.4,"0",-0.271638654088029,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.613314067290848,-0.282926170408605,14.2042185577595,16.9485824548359,7.08064473299875,"3945",10040.9671286619,8.33495163142245
"847","Casco Histórico de Vallecas","181","vallecas","18",-3.621629,40.376159,3167,50,2949,2,1,"piso","exterior","no","buen_estado",25,"0","0",0.41,0.58,0.45,0.07,0.53,0.52,"0",-0.552834894389168,-0.00346780999237247,-0.00366046363057954,0.160777461,-0.493894074364634,-0.220915176461032,16.3236733530746,11.5771084486625,9.57490304915067,"2949",7811.12387434437,8.06054004653864
"848","San Pascual","155","ciudad_lineal","15",-3.650953,40.442122,3507,60,3768,3,1,"piso","exterior","si","buen_estado",40,"0","0",0.33,0.18,0.46,0.17,0.29,0.32,"0",-0.689292142671035,-0.0666340500590789,-0.0557912558291468,0.034781239,-0.324570546655009,-0.443077332695708,12.6403244799163,20.7824152819573,13.4305900824284,"3768",4505.95893537987,8.16251625014018
"849","Berruguete","66","tetuan","6",-3.703723,40.458948,2682,78,3059,2,1,"piso","exterior","no","buen_estado",40,"0","0",0.4,0.25,0.46,0.07,0.44,0.48,"0",0.0436769540918726,-0.00346780999237247,-0.00366046363057954,0.263691803,0.454749890679369,0.254453457537543,11.1810440577564,19.5566137701235,17.5599075693549,"3059",4513.66528029345,7.89431806384162
"851","San Diego","132","puente_vallecas","13",-3.664885,40.391502,3375,26,2770,1,1,"piso","exterior","no","a_reformar",40,"0","0",0.46,0.35,0.65,0.17,0.59,0.57,"0",-0.392384809528933,-0.00362052065517802,-0.00388994575316815,0.097216157,-0.640424918550859,-0.214906195540714,14.0851619218533,17.5324251570275,15.6513581858227,"2770",3964.18810207187,8.12415060330663
"852","Arcos","204","san_blas","20",-3.618482,40.42244,2240,87,2816,3,1,"piso","exterior","si","buen_estado",40,"0","0",0.33,0.18,0.57,0.23,0.46,0.46,"0",-0.269310743394632,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.567897909554128,-0.24267214142125,15.7803097218604,16.9864075695667,9.82035623733057,"2816",6462.20114518387,7.71423114484909
"853","Entrevías","131","puente_vallecas","13",-3.65952,40.371463,1266,107,2452,3,2,"duplex","exterior","no","buen_estado",35,"0","0",0.34,0.22,0.58,0.17,0.23,0.62,"0",-0.569668942515715,-0.00346780999237247,-0.00366046363057954,0.059558935,-0.768778311199889,-0.277630262902801,14.0851619218533,17.5324251570275,15.6513581858227,"2452",6070.27738737918,7.14361760270412
"854","Portazgo","135","puente_vallecas","13",-3.649693,40.390718,4318,35,2712,1,1,"piso","exterior","si","buen_estado",35,"0","0",0.38,0.27,0.52,0.08,0.27,0.55,"0",-0.935827806894845,-0.486254023191163,-0.729155350012207,0.133048261,-0.736684583484635,-0.433954185297418,14.0851619218533,17.5324251570275,15.6513581858227,"2712",4939.91853821313,8.37054761107475
"855","Villaverde Alto, Casco Histórico de Villaverde","171","villaverde","17",-3.71649,40.34309,1765,70,2447,3,1,"piso","exterior","no","buen_estado",30,"0","0",0.44,0.39,0.52,0.23,0.49,0.73,"0",-0.271638654088029,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.57285027784854,-0.111518445275567,15.4340900438799,16.5594715715936,18.1236517127839,"2447",8651.73463744075,7.4759059693674
"856","Acacias","22","arganzuela","2",-3.701899,40.402157,4583,52,5161,1,1,"piso","interior","si","buen_estado",5,"1","1",0.42,0.35,0.48,0.14,0.24,0.4,"0",1.07945199001685,0.0828641231893227,0.409216647092169,0.58785959,-0.571954437855337,0.41903980708142,12.4059736305031,16.4637662379734,12.0677702549483,"5161",1974.38699814801,8.43010908450912
"857","Casco Histórico de Vicálvaro","191","vicalvaro","19",-3.591177,40.406961,2917,65,3514,2,2,"piso","exterior","si","buen_estado",16.0434781381822,"0","0",0.37,0.27,0.42,0.06,0.38,0.36,"0",-0.299534462353515,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.521320043505073,-0.206135225918879,18.3740185581727,12.6252676659529,9.04211277658815,"3514",8867.75070122143,7.97831096986772
"858","Palomeras Bajas","133","puente_vallecas","13",-3.660851,40.391698,1888,90,2569,3,1,"piso","exterior","no","a_reformar",35,"0","0",0.37,0.31,0.47,0.21,0.21,0.56,"0",-0.588197834240871,-0.0803378021823678,-0.119174918528806,0.11643971,-0.65701245836672,-0.298511134078788,14.0851619218533,17.5324251570275,15.6513581858227,"2569",4173.87769644959,7.54327334670545
"859","Prosperidad","52","chamartin","5",-3.662632,40.454817,3506,62,4458,1,1,"piso","exterior","si","buen_estado",30,"0","0",0.42,0.25,0.44,0.03,0.48,0.24,"0",-0.625913426889443,-0.00346780999237247,-0.00366046363057954,0.470910635,0.0956973654756254,-0.383994320208733,12.6403244799163,20.7824152819573,13.4305900824284,"4458",4820.12051744931,8.16223106548118
"860","Justicia","14","centro","1",-3.697826,40.422388,4375,35,5002,1,1,"atico","interior","no","buen_estado",28.9077389295467,"1","1",0.54,0.36,0.54,0.03,0.64,0.66,"1",0.6367382282357,-0.0654619679663,0.133684992290098,-0.9635192,1.12762994142695,0.486638858264683,8.89722566365522,16.2444144382421,18.5726018625499,"5002",465.820119020805,8.38366179879172
"861","Aluche","104","latina","10",-3.756981,40.392074,7426,55,2859,2,1,"piso","exterior","no","a_reformar",40,"0","0",0.33,0.14,0.35,0.1,0.1,0.43,"0",-0.0122866363933738,-0.00346780999237247,-0.00366046363057954,0.048630386,-0.407922521793982,-0.241547701019223,11.6618606886501,21.8191401950297,13.9478008774786,"2859",6078.30165762923,8.91274263473703
"862","Delicias","25","arganzuela","2",-3.691594,40.400698,5024,28,5424,1,1,"piso","interior","no","reformado",20,"1","1",0.47,0.44,0.58,0.09,0.42,0.55,"0",1.50323143391889,0.211582353976311,1.24143868986522,0.071958646,-0.650952994698439,0.553577452518522,12.4059736305031,16.4637662379734,12.0677702549483,"5424",2053.23975441036,8.52198170814803
"863","Cuatro Caminos","62","tetuan","6",-3.694839,40.454621,3729,100,3935,4,2,"piso","exterior","si","a_reformar",30,"0","0",0.45,0.29,0.41,0.03,0.45,0.43,"1",0.150452405726613,-0.00346780999237247,-0.00366046363057954,0.392703981,0.859968086798941,0.241177389537528,11.1810440577564,19.5566137701235,17.5599075693549,"3935",3965.36328699651,8.22389538017882
"864","Ciudad Universitaria","93","moncloa","9",-3.724561,40.470513,3989,80,3747,2,2,"piso","exterior","si","buen_estado",6.3187891529189,"1","0",0.35,0.17,0.32,0.16,0.11,0.25,"0",-0.186565069154164,-0.00346780999237247,-0.00366046363057954,0.324354947,-0.577209056743931,-0.0556351366284637,14.2389070449109,18.7982210841953,8.04302415686803,"3747",6271.04016061945,8.29129585190541
"870","Aravaca","97","moncloa","9",-3.78509,40.449282,4000,123,3839,4,3,"piso","exterior","si","buen_estado",25,"1","0",0.26,0.12,0.29,0.22,0.21,0.23,"0",-0.271638654088029,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.865990913686404,-0.19338550202895,14.2389070449109,18.7982210841953,8.04302415686803,"3839",8375.62892688705,8.29404964010203
"871","Buenavista","116","carabanchel","11",-3.750462,40.370619,2811,50,3103,2,1,"piso","interior","no","buen_estado",40,"0","0",0.34,0.2,0.44,0.59,0.44,0.35,"0",-0.240592283368456,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.366187967193551,-0.157118397862663,13.431372167504,18.6782268954326,17.8368933701206,"3103",7171.89674822986,7.94129557090653
"872","Casco Histórico de Vallecas","181","vallecas","18",-3.625767,40.3798,2191,79,3015,3,1,"piso","exterior","no","buen_estado",40,"0","0",0.41,0.58,0.45,0.07,0.53,0.52,"0",-0.606897901421785,-0.00346780999237247,-0.00366046363057954,0.093507618,-0.515791614095338,-0.247496305433236,16.3236733530746,11.5771084486625,9.57490304915067,"3015",7286.48487600826,7.69211333959547
"873","Gaztambide","71","chamberi","7",-3.711083,40.439304,3683,441,4510,7,5,"piso","exterior","si","a_reformar",40,"1","1",0.52,0.31,0.42,0.02,0.31,0.57,"1",0.55746066560696,0.447516923567943,0.251420806800783,0.364268294,0.590558358528547,0.28632746573947,10.208239022182,22.7526510007271,9.66020549542505,"4510",2656.96932902206,8.21148291644507
"874","Pradolongo","127","usera","12",-3.70795,40.379783,1833,71,2429,3,1,"piso","exterior","no","buen_estado",30,"0","0",0.44,0.31,0.52,0.2,0.26,0.69,"0",0.272269582408341,-0.00247708773856941,0.0119056873271291,0.195669968,-0.545903992638944,0.175976059440841,14.7617732259595,17.6805558506683,20.543385107905,"2429",4509.92807339473,7.5137092478397
"875","Pradolongo","127","usera","12",-3.708701,40.384932,2708,56,2703,3,1,"piso","exterior","no","buen_estado",30,"0","0",0.44,0.31,0.52,0.2,0.26,0.69,"0",0.504470769498124,0.00321677635129617,0.101367236833357,0.254277567,-0.535868844330658,0.193845212023141,14.7617732259595,17.6805558506683,20.543385107905,"2703",3976.35998216866,7.90396563403217
"876","Casco Histórico de Vallecas","181","vallecas","18",-3.615875,40.366427,2952,40,2947,2,1,"estudio","exterior","si","nuevo-semin,",0,"0","0",0.41,0.58,0.45,0.07,0.53,0.52,"0",-0.423921537981838,-0.00346780999237247,-0.00366046363057954,0.109796755,-0.498168524284462,-0.186132015090507,16.3236733530746,11.5771084486625,9.57490304915067,"2947",8876.95430469828,7.99023818572036
"877","Cuatro Caminos","62","tetuan","6",-3.693788,40.45645,5125,75,4179,2,1,"piso","exterior","si","buen_estado",25,"0","0",0.45,0.29,0.41,0.03,0.45,0.43,"0",0.0673989890553136,-0.00346780999237247,-0.00366046363057954,0.347168437,0.770653407220708,0.206732888363688,11.1810440577564,19.5566137701235,17.5599075693549,"4179",4169.48256407072,8.54188580400661
"881","Puerta Bonita","115","carabanchel","11",-3.729343,40.387285,2769,59,2457,3,1,"piso","exterior","no","buen_estado",40,"0","0",0.36,0.23,0.47,0.24,0.49,0.41,"0",0.281893645412786,-0.0527692477048052,-0.0467578810013598,0.104308252,-0.0186596101526443,-0.0345498560288214,13.431372167504,18.6782268954326,17.8368933701206,"2457",4597.65427319547,7.92624152317096
"882","Niño Jesús","36","retiro","3",-3.66997,40.410751,4905,129,4062,3,3,"piso","exterior","si","buen_estado",40,"1","1",0.35,0.2,0.25,0.04,0.1,0.26,"0",0.478567661113682,-0.00346780999237247,-0.00366046363057954,-0.078286654,0.0289257533046603,-0.139406442772949,11.4343101904508,21.3085529446878,6.06361267736289,"4062",2280.56630724511,8.49801037199946
"884","Fuente del Berro","43","salamanca","4",-3.66608,40.425438,5323,22,3673,1,1,"atico","exterior","si","buen_estado",30,"1","1",0.38,0.24,0.42,0.02,0.17,0.26,"0",0.28660306478544,-0.31914751295221,-0.315304296755433,-0.307291885,0.238023728345359,-0.299938251147124,10.8508323139206,22.4451037773467,8.57455680888883,"3673",2520.97373842658,8.57979233317276
"885","Imperial","21","arganzuela","2",-3.718271,40.406977,4000,29,4082,1,1,"piso","interior","si","buen_estado",22.29555826776,"1","1",0.39,0.31,0.49,0.22,0.28,0.33,"0",0.206791096651641,0.627958771247853,0.350410759722342,1.12633171,-0.441171357820747,0.116706864926933,12.4059736305031,16.4637662379734,12.0677702549483,"4082",2411.74972120206,8.29404964010203
"887","Guindalera","44","salamanca","4",-3.6610513,40.433415,3373,230,3848,7,2,"chalet","exterior","no","a_reformar",30,"1","1",0.38,0.23,0.35,0.03,0.37,0.2,"0",-0.0731970226004946,-0.119175874178446,-0.117889235098324,-0.212129475,0.109765367922129,-0.388478723902912,10.8508323139206,22.4451037773467,8.57455680888883,"3848",3264.55859730908,8.12355783506165
